,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
9,74,Dogecoin,DOGE,dogecoin,486,,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-06-17T21:35:00.000Z,0.05684996091223558,423515961.26856905,-46.3515,-0.19749123,0.56969928,-24.97412935,-33.61744157,-59.37515141,-54.17999709,7542327764.645398,0.8431,7542327764.65,,2022-06-17T21:35:00.000Z,,,,,,2022-06-17 16:37:04.000672-05:00
0,1,Bitcoin,BTC,bitcoin,9534,,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19069956.0,19069956.0,,1,,,,2022-06-17T21:36:00.000Z,20573.99292065731,28025261176.594128,-12.8806,-0.51771357,-1.45682729,-29.4774044,-29.58879243,-49.73900662,-51.37006445,392345139741.2464,43.8729,432053851333.8,,2022-06-17T21:36:00.000Z,,,,,,2022-06-17 16:38:04.636478-05:00
1,1027,Ethereum,ETH,ethereum,5750,,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121209167.5615,121209167.5615,,2,,,,2022-06-17T21:35:00.000Z,1088.3291037349866,15602370898.673912,-20.3537,-0.59830569,-2.17560683,-35.09844142,-44.63366122,-64.2319202,-63.25102129,131915464696.6711,14.7365,131915464696.67,,2022-06-17T21:35:00.000Z,,,,,,2022-06-17 16:38:04.636478-05:00
2,825,Tether,USDT,tether,34802,,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,69224317063.73537,79710622658.1996,,3,,,,2022-06-17T21:35:00.000Z,0.9989343910193872,45230670268.68828,-16.7057,-0.00536272,0.01115073,-0.02722203,0.01510842,-0.13296849,-0.16204422,69150551009.79546,7.7258,79625682302.84,,2022-06-17T21:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-17 16:38:04.636478-05:00
3,3408,USD Coin,USDC,usd-coin,4468,,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,55241156848.14555,55241156848.14555,,4,,,,2022-06-17T21:35:00.000Z,1.0002947775632416,5519054078.2779875,-15.8105,-0.04704343,-0.01485173,0.0257724,0.01990924,0.03019891,0.0570839,55257440701.7519,6.1765,55257440701.75,,2022-06-17T21:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-17 16:38:04.636478-05:00
4,1839,BNB,BNB,bnb,959,,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,,2022-06-17T21:35:00.000Z,215.63219804688632,1163184616.0845683,-25.5483,-0.61027672,-0.15502641,-24.50453899,-26.63846133,-48.32302145,-46.4127742,35207772929.91259,3.9331,35604489893.18,,2022-06-17T21:35:00.000Z,,,,,,2022-06-17 16:38:04.636478-05:00
5,4687,Binance USD,BUSD,binance-usd,3851,,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17706325136.899254,17706325136.899254,,6,,,,2022-06-17T21:35:00.000Z,1.0009122574438727,4927159116.103118,-11.6298,0.03929029,0.10343638,0.16009365,-0.004946,0.01457825,0.02157516,17722477863.80902,1.9809,17722477863.81,,2022-06-17T21:35:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-17 16:38:04.636478-05:00
6,2010,Cardano,ADA,cardano,458,2017-09-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34512850428.993,,7,,,,2022-06-17T21:35:00.000Z,0.48839807818979253,918720874.2640841,-30.5061,-0.55141358,-0.5442183,-15.76632262,-7.32820277,-47.76696634,-45.89369539,16478076687.08535,1.8408,21977913518.54,,2022-06-17T21:35:00.000Z,,,,,,2022-06-17 16:38:04.636478-05:00
7,52,XRP,XRP,xrp,739,,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,8,,,,2022-06-17T21:36:00.000Z,0.3196062353715449,1424571186.2790654,-9.1408,-0.36251674,-0.52330259,-16.65154612,-23.23724074,-58.08645333,-61.09266404,15450756579.758797,1.727,31960623537.15,,2022-06-17T21:36:00.000Z,,,,,,2022-06-17 16:38:04.636478-05:00
8,5426,Solana,SOL,solana,334,2020-03-16T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342370511.1940733,511616946.142289,,9,,,,2022-06-17T21:35:00.000Z,31.406382684438377,1369060475.1995232,-33.8306,-0.71973971,-0.21946537,-16.66637851,-38.71026873,-69.22965821,-66.28519394,10752619294.42786,1.2012,16068037598.39,,2022-06-17T21:35:00.000Z,,,,,,2022-06-17 16:38:04.636478-05:00
9,74,Dogecoin,DOGE,dogecoin,486,,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-06-17T21:35:00.000Z,0.05684996091223558,423515961.26856905,-46.3515,-0.19749123,0.56969928,-24.97412935,-33.61744157,-59.37515141,-54.17999709,7542327764.645398,0.8431,7542327764.65,,2022-06-17T21:35:00.000Z,,,,,,2022-06-17 16:38:04.636478-05:00
0,1,Bitcoin,BTC,bitcoin,9534,,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19069956.0,19069956.0,,1,,,,2022-06-17T21:36:00.000Z,20573.99292065731,28025261176.594128,-12.8806,-0.51771357,-1.45682729,-29.4774044,-29.58879243,-49.73900662,-51.37006445,392345139741.2464,43.8729,432053851333.8,,2022-06-17T21:36:00.000Z,,,,,,2022-06-17 16:39:05.278703-05:00
1,1027,Ethereum,ETH,ethereum,5750,,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121209167.5615,121209167.5615,,2,,,,2022-06-17T21:35:00.000Z,1088.3291037349866,15602370898.673912,-20.3537,-0.59830569,-2.17560683,-35.09844142,-44.63366122,-64.2319202,-63.25102129,131915464696.6711,14.7365,131915464696.67,,2022-06-17T21:35:00.000Z,,,,,,2022-06-17 16:39:05.278703-05:00
2,825,Tether,USDT,tether,34802,,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,69224317063.73537,79710622658.1996,,3,,,,2022-06-17T21:35:00.000Z,0.9989343910193872,45230670268.68828,-16.7057,-0.00536272,0.01115073,-0.02722203,0.01510842,-0.13296849,-0.16204422,69150551009.79546,7.7258,79625682302.84,,2022-06-17T21:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-17 16:39:05.278703-05:00
3,3408,USD Coin,USDC,usd-coin,4468,,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,55241156848.14555,55241156848.14555,,4,,,,2022-06-17T21:35:00.000Z,1.0002947775632416,5519054078.2779875,-15.8105,-0.04704343,-0.01485173,0.0257724,0.01990924,0.03019891,0.0570839,55257440701.7519,6.1765,55257440701.75,,2022-06-17T21:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-17 16:39:05.278703-05:00
4,1839,BNB,BNB,bnb,959,,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,,2022-06-17T21:35:00.000Z,215.63219804688632,1163184616.0845683,-25.5483,-0.61027672,-0.15502641,-24.50453899,-26.63846133,-48.32302145,-46.4127742,35207772929.91259,3.9331,35604489893.18,,2022-06-17T21:35:00.000Z,,,,,,2022-06-17 16:39:05.278703-05:00
5,4687,Binance USD,BUSD,binance-usd,3851,,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17706325136.899254,17706325136.899254,,6,,,,2022-06-17T21:35:00.000Z,1.0009122574438727,4927159116.103118,-11.6298,0.03929029,0.10343638,0.16009365,-0.004946,0.01457825,0.02157516,17722477863.80902,1.9809,17722477863.81,,2022-06-17T21:35:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-17 16:39:05.278703-05:00
6,2010,Cardano,ADA,cardano,458,2017-09-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34512850428.993,,7,,,,2022-06-17T21:35:00.000Z,0.48839807818979253,918720874.2640841,-30.5061,-0.55141358,-0.5442183,-15.76632262,-7.32820277,-47.76696634,-45.89369539,16478076687.08535,1.8408,21977913518.54,,2022-06-17T21:35:00.000Z,,,,,,2022-06-17 16:39:05.278703-05:00
7,52,XRP,XRP,xrp,739,,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,8,,,,2022-06-17T21:36:00.000Z,0.3196062353715449,1424571186.2790654,-9.1408,-0.36251674,-0.52330259,-16.65154612,-23.23724074,-58.08645333,-61.09266404,15450756579.758797,1.727,31960623537.15,,2022-06-17T21:36:00.000Z,,,,,,2022-06-17 16:39:05.278703-05:00
8,5426,Solana,SOL,solana,334,2020-03-16T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342370511.1940733,511616946.142289,,9,,,,2022-06-17T21:35:00.000Z,31.406382684438377,1369060475.1995232,-33.8306,-0.71973971,-0.21946537,-16.66637851,-38.71026873,-69.22965821,-66.28519394,10752619294.42786,1.2012,16068037598.39,,2022-06-17T21:35:00.000Z,,,,,,2022-06-17 16:39:05.278703-05:00
9,74,Dogecoin,DOGE,dogecoin,486,,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-06-17T21:35:00.000Z,0.05684996091223558,423515961.26856905,-46.3515,-0.19749123,0.56969928,-24.97412935,-33.61744157,-59.37515141,-54.17999709,7542327764.645398,0.8431,7542327764.65,,2022-06-17T21:35:00.000Z,,,,,,2022-06-17 16:39:05.278703-05:00
0,1,Bitcoin,BTC,bitcoin,9534,,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19069956.0,19069956.0,,1,,,,2022-06-17T21:36:00.000Z,20573.99292065731,28025261176.594128,-12.8806,-0.51771357,-1.45682729,-29.4774044,-29.58879243,-49.73900662,-51.37006445,392345139741.2464,43.8729,432053851333.8,,2022-06-17T21:36:00.000Z,,,,,,2022-06-17 16:40:05.849703-05:00
1,1027,Ethereum,ETH,ethereum,5750,,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121209167.5615,121209167.5615,,2,,,,2022-06-17T21:35:00.000Z,1088.3291037349866,15602370898.673912,-20.3537,-0.59830569,-2.17560683,-35.09844142,-44.63366122,-64.2319202,-63.25102129,131915464696.6711,14.7365,131915464696.67,,2022-06-17T21:35:00.000Z,,,,,,2022-06-17 16:40:05.849703-05:00
2,825,Tether,USDT,tether,34802,,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,69224317063.73537,79710622658.1996,,3,,,,2022-06-17T21:35:00.000Z,0.9989343910193872,45230670268.68828,-16.7057,-0.00536272,0.01115073,-0.02722203,0.01510842,-0.13296849,-0.16204422,69150551009.79546,7.7258,79625682302.84,,2022-06-17T21:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-17 16:40:05.849703-05:00
3,3408,USD Coin,USDC,usd-coin,4468,,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,55241156848.14555,55241156848.14555,,4,,,,2022-06-17T21:35:00.000Z,1.0002947775632416,5519054078.2779875,-15.8105,-0.04704343,-0.01485173,0.0257724,0.01990924,0.03019891,0.0570839,55257440701.7519,6.1765,55257440701.75,,2022-06-17T21:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-17 16:40:05.849703-05:00
4,1839,BNB,BNB,bnb,959,,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,,2022-06-17T21:35:00.000Z,215.63219804688632,1163184616.0845683,-25.5483,-0.61027672,-0.15502641,-24.50453899,-26.63846133,-48.32302145,-46.4127742,35207772929.91259,3.9331,35604489893.18,,2022-06-17T21:35:00.000Z,,,,,,2022-06-17 16:40:05.849703-05:00
5,4687,Binance USD,BUSD,binance-usd,3851,,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17706325136.899254,17706325136.899254,,6,,,,2022-06-17T21:35:00.000Z,1.0009122574438727,4927159116.103118,-11.6298,0.03929029,0.10343638,0.16009365,-0.004946,0.01457825,0.02157516,17722477863.80902,1.9809,17722477863.81,,2022-06-17T21:35:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-17 16:40:05.849703-05:00
6,2010,Cardano,ADA,cardano,458,2017-09-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34512850428.993,,7,,,,2022-06-17T21:35:00.000Z,0.48839807818979253,918720874.2640841,-30.5061,-0.55141358,-0.5442183,-15.76632262,-7.32820277,-47.76696634,-45.89369539,16478076687.08535,1.8408,21977913518.54,,2022-06-17T21:35:00.000Z,,,,,,2022-06-17 16:40:05.849703-05:00
7,52,XRP,XRP,xrp,739,,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,8,,,,2022-06-17T21:36:00.000Z,0.3196062353715449,1424571186.2790654,-9.1408,-0.36251674,-0.52330259,-16.65154612,-23.23724074,-58.08645333,-61.09266404,15450756579.758797,1.727,31960623537.15,,2022-06-17T21:36:00.000Z,,,,,,2022-06-17 16:40:05.849703-05:00
8,5426,Solana,SOL,solana,334,2020-03-16T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342370511.1940733,511616946.142289,,9,,,,2022-06-17T21:35:00.000Z,31.406382684438377,1369060475.1995232,-33.8306,-0.71973971,-0.21946537,-16.66637851,-38.71026873,-69.22965821,-66.28519394,10752619294.42786,1.2012,16068037598.39,,2022-06-17T21:35:00.000Z,,,,,,2022-06-17 16:40:05.849703-05:00
9,74,Dogecoin,DOGE,dogecoin,486,,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-06-17T21:35:00.000Z,0.05684996091223558,423515961.26856905,-46.3515,-0.19749123,0.56969928,-24.97412935,-33.61744157,-59.37515141,-54.17999709,7542327764.645398,0.8431,7542327764.65,,2022-06-17T21:35:00.000Z,,,,,,2022-06-17 16:40:05.849703-05:00
0,1,Bitcoin,BTC,bitcoin,9534,,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19069956.0,19069956.0,,1,,,,2022-06-17T21:40:00.000Z,20574.9518893213,28104873991.610443,-12.4742,-0.38928904,-1.4053541,-29.46745069,-29.52779136,-49.7365349,-51.37649948,392363427231.47406,43.8749,432073989675.75,,2022-06-17T21:40:00.000Z,,,,,,2022-06-17 16:41:06.339157-05:00
